,TCS.NS_Open,TCS.NS_Close,TCS.NS_Volume,INFY.NS_Open,INFY.NS_Close,INFY.NS_Volume,HCLTECH.NS_Open,HCLTECH.NS_Close,HCLTECH.NS_Volume,WIPRO.NS_Open,WIPRO.NS_Close,WIPRO.NS_Volume,LTIM.NS_Open,LTIM.NS_Close,LTIM.NS_Volume,TECHM.NS_Open,TECHM.NS_Close,TECHM.NS_Volume,TCS.NS_SO_K,TCS.NS_SO_D,TCS.NS_SO_B/S_Decision,INFY.NS_SO_K,INFY.NS_SO_D,INFY.NS_SO_B/S_Decision,HCLTECH.NS_SO_K,HCLTECH.NS_SO_D,HCLTECH.NS_SO_B/S_Decision,WIPRO.NS_SO_K,WIPRO.NS_SO_D,WIPRO.NS_SO_B/S_Decision,LTIM.NS_SO_K,LTIM.NS_SO_D,LTIM.NS_SO_B/S_Decision,TECHM.NS_SO_K,TECHM.NS_SO_D,TECHM.NS_SO_B/S_Decision,TCS.NS_MACD,TCS.NS_signal_MACD,TCS.NS_signal_MACD_diff,TCS.NS_MACD_B/S_Decision,INFY.NS_MACD,INFY.NS_signal_MACD,INFY.NS_signal_MACD_diff,INFY.NS_MACD_B/S_Decision,HCLTECH.NS_MACD,HCLTECH.NS_signal_MACD,HCLTECH.NS_signal_MACD_diff,HCLTECH.NS_MACD_B/S_Decision,WIPRO.NS_MACD,WIPRO.NS_signal_MACD,WIPRO.NS_signal_MACD_diff,WIPRO.NS_MACD_B/S_Decision,LTIM.NS_MACD,LTIM.NS_signal_MACD,LTIM.NS_signal_MACD_diff,LTIM.NS_MACD_B/S_Decision,TECHM.NS_MACD,TECHM.NS_signal_MACD,TECHM.NS_signal_MACD_diff,TECHM.NS_MACD_B/S_Decision,TCS.NS_RSI,TCS.NS_RSI_B/S_Decision,INFY.NS_RSI,INFY.NS_RSI_B/S_Decision,HCLTECH.NS_RSI,HCLTECH.NS_RSI_B/S_Decision,WIPRO.NS_RSI,WIPRO.NS_RSI_B/S_Decision,LTIM.NS_RSI,LTIM.NS_RSI_B/S_Decision,TECHM.NS_RSI,TECHM.NS_RSI_B/S_Decision,TCS.NS_Final_BorS_Decision,INFY.NS_Final_BorS_Decision,HCLTECH.NS_Final_BorS_Decision,WIPRO.NS_Final_BorS_Decision,LTIM.NS_Final_BorS_Decision,TECHM.NS_Final_BorS_Decision,Cash Balance,TCS.NS_owned_shares,INFY.NS_owned_shares,HCLTECH.NS_owned_shares,WIPRO.NS_owned_shares,LTIM.NS_owned_shares,TECHM.NS_owned_shares,Portfolio Value,NS Portfolio Value,Nifty50,Nifty50_Value,Strategy_Portfolio_DReturns,NS_Portfolio_DReturns,Nifty50_DReturns
2023-04-26,3096.5777091888604,3113.2724609375,2000029,1176.1343162203202,1175.703369140625,5680192,983.4408148896102,993.2752685546875,1647101,376.8463080776638,373.7528991699219,3504073,4081.0226494477047,4061.642578125,496132,935.2904127876955,934.6337280273438,1589700,62.45669123175115,42.18635505036876,NA,2.0254446405212088,1.220143476770709,Buy,38.05954900257109,19.538554754200895,Buy,84.36768388623527,75.16991412394705,Sell,1.0725167715081112,2.628542371411705,Buy,0.0,2.7176466893022395,Buy,-23.63367815537549,-31.625439601217785,7.991761445842293,NA,-58.597782566080696,-48.07649921120656,-10.521283354874136,NA,-9.458066585773963,-8.780666032284476,-0.6774005534894876,NA,-1.5546660249994488,-3.642374812342395,2.087708787342946,NA,-133.3317123717461,-83.41994625720615,-49.91176611453996,NA,-23.60122377208677,-14.55840353079054,-9.042820241296228,NA,49.78953283076774,NA,17.23280155659755,Buy,41.71743747804146,NA,55.36583813373222,NA,20.80776642888732,Buy,21.912632967038974,Buy,NA,Buy,Buy,Sell,Buy,Buy,240.79532374523114,0,178,0,1601,0,362,1146231.79614772,954222.9226074219,17813.599609375,979747.978515625,-0.001344588802376867,0.0019059240330050464,0.0024958627615121465
2023-04-27,3100.471844775588,3103.343505859375,2434446,1178.049858560055,1193.613525390625,8020704,993.2755343671996,998.5888671875,1654910,375.5989541273157,373.60321044921875,4245850,4085.9042869719215,4217.85400390625,888098,937.1665960070846,941.0597534179688,3543950,56.588055510260624,51.754847479541525,NA,11.151826240461991,3.450508724863107,Buy,45.79395412555504,28.6973455793119,NA,83.67799186430574,85.35379459282281,Sell,24.581176156773875,7.54477760276648,Buy,6.029938929715049,2.52851624006637,Buy,-20.50697471107378,-29.401746623188984,8.894771912115203,NA,-56.728676992599276,-49.80693476748511,-6.921742225114166,NA,-8.0139092780679,-8.627314681441161,0.6134054033732621,Buy,-1.1016691327192234,-3.134233676417761,2.0325645436985376,NA,-124.55920057220283,-91.64779712020548,-32.911403451997344,NA,-23.935522023407657,-16.433827229313966,-7.501694794093691,NA,43.677571788296014,NA,18.97099668719659,Buy,39.45640723629094,NA,53.884686294067635,NA,25.77174810595062,Buy,24.510957170474285,Buy,NA,Buy,Buy,Sell,Buy,Buy,-325.38068265115726,0,306,151,0,37,522,1163001.0664609035,963833.9547729492,17915.05078125,985327.79296875,0.014629912003437662,0.010072103633043339,0.005695152810193838
2023-04-28,3115.4631611893724,3133.81298828125,2931312,1202.664346617559,1199.8389892578125,10118277,1004.940962752867,1008.8756103515625,2629188,379.191304788961,384.1806640625,13854703,4232.352700807444,4314.80322265625,1138300,921.1718983201861,960.3377685546875,5146250,74.59743228247491,58.47527161325793,NA,14.324102243838354,5.92977189644244,Buy,60.7672038052797,37.74362692054151,NA,100.0,91.49416398218753,Sell,39.17131352901042,14.850104474031033,Buy,24.119698445780436,7.352455929222458,Buy,-15.39296658047624,-26.599990614646437,11.207024034170196,NA,-54.12117918929721,-50.66978365184753,-3.4513955374496774,NA,-5.970525502212695,-8.095956845595468,2.1254313433827736,NA,0.10958306978739074,-2.485470327176731,2.5950533969641216,NA,-108.53283113583984,-95.02480392333236,-13.508027212507486,NA,-22.386819764693996,-17.624425736389973,-4.762394028304023,NA,49.828317079733225,NA,20.891457889096557,Buy,47.359810297025405,NA,63.62285666022925,NA,33.89481031626022,NA,33.29291790767526,NA,NA,Buy,NA,Sell,Buy,Buy,-325.38068265115726,0,306,151,0,37,522,1180109.6016171535,979615.3264160156,18065.0,993575.0,0.0147106788201945,0.016373537749854394,0.008370013603697934
2023-05-02,3149.145064914836,3133.958984375,2321159,1201.5629028548126,1223.49560546875,8886401,1008.8755233936004,1012.1465454101562,1905168,388.17217021665164,387.5235595703125,4873304,4326.03092820849,4440.55322265625,757405,957.2420466572081,988.246337890625,4762884,74.68372513849427,63.6076185913485,NA,26.37867641341663,10.922435086806992,Buy,65.5283343727845,46.35811846900392,NA,100.0,91.49416398218753,Sell,58.0957545736552,25.570047569026897,NA,50.30804325950261,16.09153612699962,Buy,-11.19920021904818,-23.51983253552679,12.320632316478608,NA,-49.57436475462055,-50.45069987240214,0.8763351177815935,Buy,-4.040614328396032,-7.284888342155582,3.24427401375955,NA,1.323990755339878,-1.7235781106734092,3.047568866013287,NA,-84.70837837360887,-92.96151881338767,8.253140439778804,Buy,-18.692003976627575,-17.837941384437496,-0.8540625921900791,NA,44.2059910077419,NA,25.74702591600304,Buy,45.009729239034925,NA,61.74864849120911,NA,39.64507704817444,NA,37.877370716700895,NA,NA,Buy,NA,Sell,Buy,Buy,-325.38068265115726,0,306,151,0,37,522,1207063.4605649074,994125.0408935547,18147.650390625,998120.771484375,0.02284013189183276,0.014811645026649112,0.004575166931912511
2023-05-03,3130.649100682003,3095.507080078125,2468285,1212.5292845149559,1215.5462646484375,5549783,1006.8846171226057,1003.9928588867188,1649820,387.52354006405534,384.28045654296875,2414244,4430.7896033491015,4391.49267578125,404872,975.5350782837214,975.2536010742188,2217136,51.956235957569305,64.05642802411005,NA,22.327973740503978,15.241604655748432,Buy,53.65993422139776,52.76179510551761,NA,88.90779283134668,91.39069371637754,Sell,50.71250664559182,34.72665353530789,NA,38.11615095121994,23.71476631724361,Buy,-10.853247996950358,-20.986515627811503,10.133267630861145,NA,-46.08123117745299,-49.57680613341231,3.49557495595932,NA,-3.132965304302161,-6.454503734584898,3.321538430282737,NA,2.001652481094709,-0.9785319923197856,2.9801844734144947,NA,-68.99082079352866,-88.16737920941587,19.176558415887214,NA,-16.620648629717607,-17.59448283349352,0.9738342037759118,Buy,45.4139241365271,NA,26.889334756363425,Buy,47.00294135856143,NA,61.55639552622798,NA,38.83009174282042,NA,37.0671917183842,NA,NA,Buy,NA,Sell,NA,Buy,-325.38068265115726,0,306,151,0,37,522,1194802.3067563137,984185.5221557617,18089.849609375,994941.728515625,-0.01015783693995298,-0.009998258095238133,-0.00318502836487633
2023-05-04,3095.7504921555983,3135.224365234375,1953253,1215.3545680918394,1219.7603759765625,4505401,1001.2433870630184,1011.4354858398438,1403672,383.9312066643644,382.8834533691406,3126679,4374.700197220887,4394.470703125,331451,969.0621583648265,980.7415161132812,1744298,75.43164465814031,66.65141870938788,NA,24.47533569247478,19.73158286613915,Buy,64.4933253020183,58.04855036540706,NA,83.12160455042971,91.14147784921643,Sell,51.160677642777806,44.74428570956182,NA,43.26580264498537,32.36792684624068,NA,-7.290188631025558,-18.247250228454316,10.957061597428758,NA,-42.48313495062007,-48.15807189685387,5.6749369462337995,NA,-1.792427134699551,-5.522088414607829,3.729661279908278,NA,2.3983313295021844,-0.3031593279553916,2.701490657457576,NA,-55.65271143933751,-81.6644456554002,26.011734216062692,NA,-14.370600378968788,-16.949706342588573,2.579105963619785,NA,47.2617836332454,NA,22.23213248403914,Buy,47.15699627569894,NA,59.05883278532495,NA,36.112419956096524,NA,35.41521089831987,NA,NA,Buy,NA,Sell,NA,NA,-325.38068265115726,0,306,151,0,37,522,1200190.5401547512,988551.5830078125,18255.80078125,1004069.04296875,0.004509727984260081,0.0044362173124508075,0.009173717607303677
2023-05-05,3134.543003912885,3144.958984375,1710027,1224.980181679331,1205.920654296875,5373791,1011.4354364714824,1000.769287109375,1641673,381.935467266036,378.59259033203125,3951097,4391.493551001472,4381.583984375,217630,981.2575525703844,972.2517700195312,1222282,81.18541564151812,71.57089073563938,NA,17.42310345492512,20.98583830903177,Buy,48.96774503062383,58.683308546420825,NA,67.51358179828115,87.90859583601151,Sell,49.22132218159854,49.67231491452676,NA,35.29934634234067,38.2218083287658,NA,-3.6389880153815284,-15.32559778583976,11.686609770458231,NA,-40.283998782100525,-46.5832572739032,6.299258491802675,NA,-1.5725862779291901,-4.732187987272101,3.159601709342911,NA,2.3394971213967324,0.22537196191503323,2.114125159481699,NA,-45.59640718532046,-74.45083796138425,28.854430776063793,NA,-13.121219239804077,-16.184008922031676,3.0627896822275993,NA,56.15894528597159,NA,24.389702952809046,Buy,50.55989976902528,NA,58.64484790397255,NA,42.135071744956214,NA,37.81104271796373,NA,NA,Buy,NA,Sell,NA,NA,-325.38068265115726,0,306,151,0,37,522,1189436.5332577785,981803.8359985352,18069.0,993795.0,-0.008960249674677567,-0.006825892674964251,-0.010232406865540389
2023-05-08,3158.8790929379174,3164.33056640625,928235,1209.1292598900252,1212.146240234375,5260842,1003.0920851005113,1019.9208984375,1389075,380.18919903213504,379.54058837890625,4806772,4412.972316317379,4410.82421875,172189,976.5200711591938,978.7715454101562,1487285,92.63523663434773,75.17845160601397,Sell,20.595441661011403,22.24010619246638,Buy,76.84458161646207,61.89878410865729,NA,70.96192656171254,82.10098114835402,Sell,53.621760285465605,52.56240426581779,NA,41.41725672257092,41.6813199841239,NA,0.8084205835889406,-12.098794111954021,12.907214695542962,NA,-37.60532400226816,-44.7876706195762,7.182346617308035,NA,0.14533878734448535,-3.756682632348784,3.9020214196932694,NA,2.3423647840688773,0.6487705263458021,1.6935942577230751,NA,-34.86536484601584,-66.53374333831057,31.668378492294735,NA,-11.472733766393844,-15.24175389090411,3.7690201245102664,NA,67.90214758363501,NA,52.816372290625864,NA,67.75984229754069,NA,66.32300671976056,NA,62.788265025973125,NA,54.26753941563944,NA,Sell,Buy,NA,Sell,NA,NA,-325.38068265115726,0,306,151,0,37,522,1198718.6672909816,989564.0296020508,18264.400390625,1004542.021484375,0.007803807747337244,0.007904016381870438,0.010814123118324304
2023-05-09,3166.2780297489653,3196.114501953125,1107375,1212.529438956868,1217.0308837890625,4969897,1015.4175013983216,1023.0023193359375,2981949,381.6860062411363,381.4864196777344,2858349,4426.054733234035,4513.19140625,535062,983.5090679888091,982.9462280273438,1747630,100.0,80.2417065783151,Sell,23.08448309859067,21.58126752950119,Buy,91.37188987192181,67.06749520848476,NA,78.03989174524165,77.70895949740235,Sell,69.61544547015211,54.866342445117176,NA,45.334620832166394,40.686635498656656,NA,6.819115391836931,-8.315212211195831,15.134327603032762,NA,-34.688438304278634,-42.76782415651669,8.079385852238055,NA,1.7354465450571297,-2.6582567968676014,4.393703341924731,NA,2.473140922147934,1.0136446055062285,1.4594963166417054,NA,-17.894483499312628,-56.805891370510984,38.91140787119836,NA,-9.717418799058578,-14.136886872535005,4.419468073476427,NA,72.81574964110192,Sell,54.24621191531322,NA,63.13460143100078,NA,63.43280473756313,NA,68.65452958796487,NA,57.21130051784214,NA,Sell,Buy,NA,Sell,NA,NA,-325.38068265115726,0,306,151,0,37,522,1206645.433038052,997898.2933349609,18265.94921875,1004627.20703125,0.00661269901217465,0.00842215711525185,8.480038171931881e-05
2023-05-10,3202.6848500969304,3199.56982421875,1559987,1222.4900058577398,1209.8953857421875,6515734,1027.8849976314675,1022.338623046875,2091411,383.18278705211725,382.9333190917969,1835201,4528.1297061440655,4485.90380859375,246174,983.1337251858533,981.3982543945312,1186977,100.0,89.85045938680123,Sell,19.448485892736404,21.005369959947675,Buy,90.28653901434093,74.39281616707339,NA,83.30299121484663,76.58799917410234,Sell,65.47387236899685,57.818615589798185,NA,43.88206098322987,41.83981750505865,NA,11.726276742658229,-4.30691442042502,16.03319116308325,NA,-32.57703267792044,-40.72966586079744,8.152633182876997,NA,2.908535864421765,-1.5448982646097282,4.453434129031493,NA,2.662839092737329,1.3434835029524486,1.3193555897848803,NA,-6.571071619068789,-46.75892742022255,40.18785580115376,NA,-8.354917290526714,-12.980492956133347,4.6255756656066325,NA,83.24342058534044,Sell,63.62437531597715,NA,78.05167551347913,Sell,73.93112377502176,Sell,77.83277124276225,Sell,60.96564814569009,NA,Sell,Buy,Sell,Sell,Sell,NA,-325.38068265115726,0,306,151,0,37,522,1202544.0691464504,996426.6274414062,18315.099609375,1007330.478515625,-0.00339898016377127,-0.0014747654178627334,0.0026908205008338015
2023-05-11,3221.1812140658444,3195.043701171875,1719623,1216.5997475600273,1203.04736328125,6888461,1025.9888429544808,1031.6300048828125,2653108,384.8792046668029,383.8314208984375,2024982,4554.538696250753,4547.89990234375,272084,989.7004846216317,979.4282836914062,1451786,97.64222451710052,94.29257535859327,Sell,15.95897606875141,19.302098035203,Buy,100.0,81.49415110666972,Sell,86.56983830611054,77.2776459252385,Sell,74.88332487874865,62.56314503699235,NA,42.03351506081542,41.593359988224655,NA,15.076227794489569,-0.43028597744210234,15.50651377193167,NA,-31.097830258963313,-38.80329874043062,7.705468481467307,NA,4.535670083150649,-0.32878459505765284,4.864454678208301,NA,2.8527607198800524,1.6453389463379695,1.207421773542083,NA,7.320988718662193,-35.9429441924456,43.263932911107794,NA,-7.349366281065613,-11.854267621119801,4.504901340054188,NA,80.99996405277754,Sell,64.55920173055227,NA,80.83620744994369,Sell,73.29054383440437,Sell,84.11534624299217,Sell,57.87615453920689,NA,Sell,Buy,Sell,Sell,Sell,NA,-498.66648621397326,0,572,0,0,0,522,1198905.9893975751,999471.6149291992,18297.0,1006335.0,-0.003025319272879079,0.0030559073833782424,-0.0009882342854272697
2023-05-12,3192.1232409366744,3187.402099609375,1027479,1200.4134658675107,1192.607666015625,8292212,1029.639024881618,1038.64599609375,1585037,383.7815202975042,382.43438720703125,2290179,4530.130822950551,4576.21337890625,232055,979.4283042614248,981.5858764648438,1140016,93.66151506056273,96.78779524240221,Sell,10.639275910694325,17.945332526356843,Buy,100.0,91.70060210054496,Sell,81.48812550092246,80.07255466576677,Sell,79.18060067446466,68.55500073556559,NA,44.058118430419796,43.34511440584048,NA,16.919438006243126,3.0396588192949436,13.879779186948182,NA,-30.41731611989917,-37.126102216324334,6.708786096425165,NA,6.318482002592532,1.0006687244723842,5.3178132781201475,NA,2.8576053387556613,1.887792224821508,0.9698131139341533,NA,20.380276415959088,-24.678300070764664,45.05857648672375,NA,-6.305672291372389,-10.744548555170319,4.43887626379793,NA,73.84924091128605,Sell,57.484213946449266,NA,80.14180751670547,Sell,67.67437394650185,NA,84.34781972256822,Sell,69.7510516605465,NA,Sell,Buy,Sell,Sell,Sell,NA,-498.66648621397326,0,572,0,0,0,522,1194060.745989372,999973.495300293,18314.80078125,1007314.04296875,-0.004041387273941099,0.0005021456973837157,0.0009728797753729701
2023-05-15,3196.8447237746936,3168.6630859375,1150390,1197.109332962679,1205.202392578125,5534710,1041.9168869700316,1042.6754150390625,1523466,382.4343974520769,384.9290771484375,2544847,4571.136045844488,4595.6904296875,162309,981.2575649881526,998.5655517578125,2122222,83.89987434693472,95.0407227849196,Sell,21.07961760916557,18.042167715987677,Buy,100.0,96.33168577725255,Sell,90.56256507829377,83.992682369083,Sell,100.0,77.83064867847244,Sell,75.26227865018377,50.114118791363055,NA,16.675884369191863,5.766903929274328,10.908980439917535,NA,-28.532806158439826,-35.407443004747435,6.8746368463076095,NA,7.964701604600691,2.3934753004980456,5.5712263041026455,NA,3.027842282331619,2.1158022363235305,0.9120400460080886,NA,31.93338306259102,-13.355963444093527,45.289346506684545,NA,-4.061599799821806,-9.407958804100616,5.34635900427881,NA,66.50228724967896,NA,62.20019134967503,NA,79.99818489245791,Sell,60.95500067865802,NA,84.49937319722132,Sell,72.22859488285816,Sell,Sell,Buy,Sell,Sell,Sell,Sell,-498.66648621397326,0,572,0,0,0,522,1210128.3200860517,1005923.6260986328,18398.849609375,1011936.728515625,0.013456245128773858,0.0059502885089499635,0.004589120522186851
2023-05-16,3169.7822193672628,3171.680419921875,986306,1211.5715111093346,1210.901123046875,5236469,1043.1019411454768,1034.094970703125,1166324,386.6753432172585,386.12652587890625,2029676,4608.236970626109,4623.90673828125,254021,1003.6783428645869,991.7643432617188,1343911,85.47168227579576,92.13505924007875,Sell,75.67087031569812,28.559445159409165,NA,88.64229807201349,95.78576741727088,Sell,94.91828719481194,87.36836145899707,Sell,100.0,83.90755958444204,Sell,89.36177931546723,58.91955048802322,NA,16.535726431574858,7.920668429734435,8.615058001840424,NA,-26.276578474223015,-33.581270098642555,7.30469162441954,NA,8.479229076759225,3.6106260557502816,4.868603021008943,NA,3.2222364555714194,2.3370890801731083,0.885147375398311,NA,42.871922766859825,-2.110386201902857,44.98230896876268,NA,-2.7996838554199712,-8.086303814364488,5.286619958944517,NA,66.76201870673977,NA,64.49589880274677,NA,74.06930552359812,Sell,66.37679694847853,NA,85.01182852493548,Sell,73.26125530013883,Sell,Sell,NA,Sell,Sell,Sell,Sell,22.53568986785831,0,1004,0,0,0,0,1215767.2632289303,1005666.2391967773,18286.5,1005757.5,0.004659789420081939,-0.00025587121643988464,-0.006106338807060685
2023-05-17,3169.538981938935,3123.54296875,1588815,1207.3574054359208,1194.236083984375,10465667,1033.9055098802482,1018.7833251953125,3602382,385.3781444956336,381.4864196777344,2688051,4631.667562863676,4627.66455078125,185117,992.5147563046306,988.903076171875,2803566,60.395629104709194,84.21418506102059,Sell,43.47852743376187,33.36545346761426,NA,68.3746873404386,91.40339708249041,Sell,78.03989174524165,86.31574156507608,Sell,100.0,90.81278511064268,Sell,84.88628194516444,67.12039468041013,NA,12.397450159827258,8.816024775753,3.581425384074258,NA,-25.538835359389623,-31.972783150791972,6.43394779140235,NA,7.564277693049235,4.401356383210072,3.162921309839162,NA,2.9676680173544696,2.4632048676093805,0.5044631497450891,NA,51.2532033298412,8.562331704445956,42.690871625395246,NA,-2.0073472696176395,-6.870512505415118,4.863165235797479,NA,51.93695012772415,NA,56.42215495405253,NA,61.36121196699973,NA,60.18396170304427,NA,88.01398815125935,Sell,71.9544806055162,Sell,Sell,NA,Sell,Sell,Sell,Sell,22.53568986785831,0,1004,0,0,0,0,1199035.5640101803,996203.3961791992,18181.75,999996.25,-0.013762255099970866,-0.00940952639032222,-0.005728269488420423
2023-05-18,3140.3351574364524,3114.927978515625,1369364,1205.4418272578887,1193.3740234375,6948732,1025.7992531948605,1023.855712890625,1515743,384.38027016386076,381.7857971191406,2118508,4637.330428799953,4601.20654296875,246516,993.4528067326663,983.790283203125,909923,55.90785611452234,75.86731138050496,Sell,41.81325988737868,38.53631023133971,NA,75.08886964277636,86.42117101104569,Sell,79.12887777824648,84.82754945950326,Sell,95.38374445235317,94.91286902536356,Sell,76.88902381859337,74.09149643196572,NA,8.326693744065778,8.718158569415555,-0.391464825349777,Sell,-24.738558998408735,-30.525938320315326,5.787379321906592,NA,7.1658677619275295,4.954258658953564,2.2116091029739655,NA,2.7582821933667105,2.522220332760847,0.23606186060586376,NA,55.12504128639557,17.87487362083588,37.25016766555969,NA,-1.7715531184807105,-5.850720628028237,4.079167509547527,NA,52.19563704476971,NA,49.905885197209365,NA,61.27801031544603,NA,60.733005251077394,NA,81.18014208282234,Sell,67.4721370504231,NA,Sell,NA,Sell,Sell,Sell,NA,22.53568986785831,0,1004,0,0,0,0,1198170.0552211178,994731.1939086914,18129.94921875,997147.20703125,-0.0007218374625751478,-0.0014778129407650997,-0.002849053652701161
2023-05-19,3124.8088061975664,3137.31787109375,1152449,1202.9996395152584,1215.306884765625,11094136,1032.104215262252,1038.50390625,1984436,383.9810982762976,385.3781433105469,3640791,4639.136321155672,4689.2705078125,527489,991.1546508390221,1005.7890625,2624323,64.86303993738338,70.10761635586907,NA,84.18160895688509,53.24477684057787,NA,94.47828672255221,85.31682835555614,Sell,91.5686622547691,86.84365681027258,Sell,100.0,99.07674889047064,Sell,100.0,85.27987274588176,Sell,6.828551871919899,8.340237229916424,-1.5116853579965248,NA,-22.080010985728222,-28.836752853397908,6.756741867669685,NA,7.940577767501168,5.551522480663085,2.389055286838083,NA,2.8493689825099864,2.587650062710675,0.2617189197993115,NA,64.5553725927548,27.210973415219666,37.344399177535124,NA,0.18826290530591905,-4.642923921361406,4.8311868266673255,NA,50.685278073201985,NA,55.41037335858769,NA,62.72915788215007,NA,51.92312404858315,NA,80.90413584281589,Sell,68.18012698945921,NA,NA,NA,Sell,Sell,Sell,Sell,22.53568986785831,0,1004,0,0,0,0,1220190.6479945553,1009803.5433959961,18203.400390625,1001187.021484375,0.01837852037570209,0.01515218340351776,0.0040513721791914925
2023-05-22,3144.277364980507,3211.154052734375,1333243,1219.1857983189457,1238.197509765625,7625947,1038.5037942795573,1061.7322998046875,1864932,385.67749127540424,394.9078063964844,6098695,4702.938899472093,4869.35302734375,569846,1005.64815055925,1036.089599609375,2996190,100.0,73.32764148648212,NA,100.0,69.02885331874475,NA,100.0,85.31682835555614,Sell,100.0,88.73114379461383,Sell,100.0,99.07674889047064,Sell,100.0,90.227417015845,Sell,11.467041511833486,8.965598086299837,2.5014434255336493,Buy,-17.919446178235148,-26.653291518365357,8.733845340130209,NA,10.310030644976905,6.5032241135258495,3.8068065314510555,NA,3.6484628784946267,2.7998126258674656,0.8486502526271611,NA,85.57369215330255,38.88351716283624,46.6901749904663,NA,4.138722717222208,-2.8865945936446837,7.0253173108668925,NA,61.71691396901933,NA,55.17014897694258,NA,68.18498245325007,NA,59.89302626425179,NA,82.47570374095824,Sell,68.77757836447662,NA,Buy,NA,Sell,Sell,Sell,Sell,22.53568986785831,0,1004,0,0,0,0,1243172.8354945553,1036776.4721069336,18314.400390625,1007292.021484375,0.018834915296041865,0.026711065619978713,0.006097761825706316
